symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,margin,leverage,pnl,pnl_pct_on_margin,hold_bars,exit_reason,entry_models,tp1_hit
ETHUSDT,LONG,2025-12-20T20:30:00,2025-12-20T21:45:00,2987.0739,2978.9,0.18747444,140.0,4.0,-1.97978435,-0.01414132,5,STOP_EMA30,EMA_MACD,False
ETHUSDT,SHORT,2025-12-22T20:00:00,2025-12-22T21:45:00,2973.942385,2988.68,0.18788726,139.69147019,4.0,-3.21713038,-0.02303026,7,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-12-31T12:00:00,2025-12-31T15:00:00,3001.17502,2980.13,0.18554037,139.20978105,4.0,-4.34861022,-0.03123782,12,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2026-01-01T23:15:00,2026-01-02T01:30:00,3009.397335,3000.68,0.18418278,138.56979263,4.0,-2.04836411,-0.01478218,9,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2026-01-02T17:00:00,2026-01-02T18:30:00,3143.297885,3112.1,0.1759324,138.25198202,4.0,-5.92892951,-0.04288495,6,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2026-01-03T18:15:00,2026-01-03T20:00:00,3120.81421,3108.29,0.17609631,137.39096344,4.0,-2.64423601,-0.01924607,7,STOP_EMA30,EMA_BB,False
BTCUSDT,LONG,2026-01-05T11:00:00,2026-01-05T12:30:00,93031.808705,92816.91,0.00589003,136.98999482,4.0,-1.70362112,-0.0124361,6,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2026-01-05T17:45:00,2026-01-05T21:45:00,3218.20007,3238.32,0.1699345,136.72080211,4.0,2.98019598,0.02179768,16,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2026-01-06T18:00:00,2026-01-06T20:00:00,91689.35935,92424.97,0.00598139,137.10740409,4.0,-4.84047626,-0.03530427,8,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2026-01-07T19:00:00,2026-01-07T19:45:00,90651.15899,91186.07,0.00601863,136.39902535,4.0,-3.65719797,-0.02681249,3,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2026-01-08T20:15:00,2026-01-08T21:00:00,3090.45735,3113.02,0.17583995,135.85646425,4.0,-4.40374283,-0.03241467,3,STOP_EMA30,EMA_MACD,False
ETHUSDT,LONG,2026-01-13T23:00:00,2026-01-14T01:00:00,3341.46469,3334.17,0.16185658,135.20950841,4.0,-1.6128917,-0.01192883,8,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2026-01-15T17:30:00,2026-01-15T18:00:00,97098.8301,96258.36,0.00555943,134.95341664,4.0,-5.10251243,-0.03780943,2,STOP_EMA30,EMA_MACD,False
