symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,margin,leverage,pnl,pnl_pct_on_margin,hold_bars,exit_reason,entry_models,tp1_hit
ETHUSDT,LONG,2025-09-18T08:45:00,2025-09-18T10:00:00,4609.34366,4587.24,0.13017038,150.0,4.0,-3.35609085,-0.02237394,5,STOP_EMA30,EMA_MACD,False
ETHUSDT,LONG,2025-09-18T14:00:00,2025-09-18T18:30:00,4614.341145,4607.56,0.1295618,149.46058637,4.0,-1.3564998,-0.00907597,18,STOP_MACD,EMA_MACD+EMA_BB,False
ETHUSDT,LONG,2025-09-19T00:45:00,2025-09-19T02:00:00,4616.704685,4597.88,0.1292881,149.22124086,4.0,-2.91034215,-0.01950354,5,STOP_EMA30,EMA_MACD,False
BTCUSDT,SHORT,2025-09-19T09:45:00,2025-09-19T14:00:00,116313.268,116310.24,0.00511546,148.74887644,4.0,-0.46050061,-0.00309583,17,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-19T14:45:00,2025-09-19T19:15:00,4489.006375,4464.64,0.13245167,148.64410162,4.0,2.75299697,0.01852073,18,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-20T09:30:00,2025-09-20T10:00:00,4457.32397,4472.84,0.1337317,149.02137658,4.0,-2.55268345,-0.01712965,2,STOP_EMA30,EMA_MACD,False
ETHUSDT,LONG,2025-09-21T19:00:00,2025-09-21T20:30:00,4487.00042,4480.52,0.13247399,148.60270893,4.0,-1.33367235,-0.00897475,6,STOP_EMA30,EMA_BB,False
ETHUSDT,SHORT,2025-09-22T00:15:00,2025-09-22T04:15:00,4420.97857,4301.36,0.13423905,148.36699343,4.0,15.5891321,0.10507143,16,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2025-09-22T05:45:00,2025-09-22T09:45:00,113520.653215,112336.62,0.00530898,150.66975517,4.0,5.80638134,0.03853714,16,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2025-09-22T17:00:00,2025-09-22T18:30:00,112138.81908,112736.0,0.00540418,151.50455163,4.0,-3.71337782,-0.02451001,6,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-22T19:45:00,2025-09-22T20:30:00,4128.77753,4176.02,0.14620423,150.91118386,4.0,-7.39272751,-0.04898727,3,STOP_EMA30,EMA_BB,False
BTCUSDT,SHORT,2025-09-23T01:30:00,2025-09-23T04:00:00,112097.601,112132.04,0.00534413,149.76605605,4.0,-0.66337151,-0.00442938,10,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-23T11:15:00,2025-09-23T11:30:00,4182.95614,4194.5,0.14308599,149.63060647,4.0,-2.1312433,-0.01424336,1,STOP_EMA30,EMA_MACD,False
ETHUSDT,SHORT,2025-09-23T14:45:00,2025-09-23T15:15:00,4168.288175,4192.99,0.14324826,149.27500863,4.0,-4.01758891,-0.02691401,2,STOP_EMA30,EMA_BB,False
BTCUSDT,SHORT,2025-09-23T17:15:00,2025-09-23T20:45:00,112226.497365,111985.77,0.00529773,148.63654429,4.0,0.80018283,0.00538349,14,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-24T03:00:00,2025-09-24T05:30:00,4157.65415,4169.74,0.14308155,148.72089894,4.0,-2.20586072,-0.01483222,10,STOP_EMA30,EMA_MACD,False
BTCUSDT,LONG,2025-09-24T11:00:00,2025-09-24T13:00:00,113256.460245,113011.03,0.00523959,148.35432682,4.0,-1.76017309,-0.01186466,8,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-24T14:00:00,2025-09-24T14:30:00,4162.04755,4182.05,0.14229025,148.05469582,4.0,-3.32106708,-0.02243135,2,STOP_EMA30,EMA_MACD+EMA_BB,False
ETHUSDT,SHORT,2025-09-24T21:45:00,2025-09-25T07:15:00,4139.32169,4012.59,0.14255573,147.52100263,4.0,17.60148745,0.11931513,38,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-25T12:15:00,2025-09-25T14:00:00,3936.52634,4001.14,0.15254649,150.12582071,4.0,-10.34093241,-0.06888177,7,STOP_MACD,EMA_BB,False
ETHUSDT,SHORT,2025-09-25T17:00:00,2025-09-25T19:00:00,3891.67372,3923.99,0.15267328,148.53865065,4.0,-5.41112977,-0.0364291,8,STOP_MACD,EMA_BB,False
BTCUSDT,SHORT,2025-09-26T00:30:00,2025-09-26T01:00:00,108646.036125,109639.13,0.00543752,147.69133191,4.0,-5.8747431,-0.03977717,2,STOP_EMA30,EMA_BB,False
ETHUSDT,SHORT,2025-09-26T07:30:00,2025-09-26T07:45:00,3903.046635,3938.11,0.15042062,146.77467452,4.0,-5.74604179,-0.03914873,1,STOP_EMA30,EMA_BB,False
BTCUSDT,SHORT,2025-09-26T10:30:00,2025-09-26T12:30:00,108666.764985,109497.69,0.00536972,145.87754233,4.0,-4.93042806,-0.0337984,8,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-09-26T18:00:00,2025-09-26T19:30:00,4056.65587,4012.74,0.14307644,145.10296751,4.0,-6.74514239,-0.04648521,6,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-09-27T13:00:00,2025-09-27T15:00:00,4021.92385,4002.85,0.14327111,144.05637144,4.0,-3.19261892,-0.02216229,8,STOP_EMA30,EMA_MACD+EMA_BB,False
ETHUSDT,SHORT,2025-09-28T12:30:00,2025-09-28T13:15:00,3965.692525,3998.2,0.1447847,143.54290507,4.0,-5.16780509,-0.03600181,3,STOP_EMA30,EMA_BB,False
BTCUSDT,LONG,2025-09-28T16:00:00,2025-09-28T18:15:00,110360.502815,110138.1,0.00517335,142.73328401,4.0,-1.60685314,-0.01125773,9,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-09-28T22:00:00,2025-09-29T01:15:00,111627.179985,112042.97,0.00510478,142.45800005,4.0,1.66580122,0.01169328,13,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-09-29T08:15:00,2025-09-29T11:00:00,112370.032595,111923.15,0.00507871,142.67368032,4.0,-2.7252347,-0.01910117,11,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-09-29T13:30:00,2025-09-29T16:15:00,4153.98164,4158.13,0.13695838,142.23065343,4.0,0.11278733,0.00079299,11,STOP_MACD,EMA_MACD+EMA_BB,False
BTCUSDT,LONG,2025-09-29T20:00:00,2025-09-30T02:00:00,114540.5535,114408.59,0.0049664,142.21343617,4.0,-1.11020384,-0.0078066,24,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-09-30T20:00:00,2025-09-30T22:00:00,114338.961565,114130.31,0.00496813,142.01277437,4.0,-1.49063483,-0.01049648,8,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-01T08:15:00,2025-10-01T12:30:00,115262.45473,116453.18,0.00491938,141.75509608,4.0,5.4016766,0.0381057,17,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-10-01T14:15:00,2025-10-01T17:45:00,4322.33379,4293.11,0.13190219,142.53132635,4.0,-4.30924036,-0.03023364,14,STOP_EMA30,EMA_BB,False
BTCUSDT,LONG,2025-10-01T22:00:00,2025-10-02T02:00:00,118011.7525,118701.5,0.00480802,141.85073277,4.0,2.86107128,0.02016959,16,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-10-02T02:00:00,2025-10-02T04:00:00,4382.86445,4383.13,0.12981999,142.24584929,4.0,-0.42072681,-0.00295774,8,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-02T12:15:00,2025-10-02T14:45:00,119259.150795,118814.09,0.00476772,142.14860127,4.0,-2.57595263,-0.01812155,10,STOP_EMA30,EMA_BB,False
ETHUSDT,LONG,2025-10-02T15:45:00,2025-10-02T20:15:00,4443.745635,4482.14,0.12757534,141.72809271,4.0,4.44268509,0.03134654,18,STOP_MACD,EMA_BB,False
ETHUSDT,LONG,2025-10-03T02:30:00,2025-10-03T04:30:00,4510.33537,4493.66,0.12625268,142.36048073,4.0,-2.56002155,-0.01798267,8,STOP_MACD,EMA_BB,False
BTCUSDT,LONG,2025-10-03T09:45:00,2025-10-03T13:00:00,120480.45,120269.11,0.00471254,141.94231098,4.0,-1.44976575,-0.01021377,13,STOP_MACD,EMA_MACD,False
ETHUSDT,LONG,2025-10-03T15:30:00,2025-10-03T17:45:00,4508.122055,4471.66,0.12572045,141.69077996,4.0,-5.03560274,-0.03553938,9,STOP_EMA30,EMA_MACD+EMA_BB,False
BTCUSDT,LONG,2025-10-04T04:15:00,2025-10-04T07:15:00,122526.07384,122376.21,0.00459988,140.90143377,4.0,-1.13996514,-0.00809051,12,STOP_MACD,EMA_MACD,False
BTCUSDT,LONG,2025-10-04T13:45:00,2025-10-04T14:30:00,122568.99813,122245.17,0.00459159,140.69662265,4.0,-1.93652019,-0.0137638,3,STOP_EMA30,EMA_MACD,False
